id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
6690feb0-4d4f-48f1-86f4-9c717c4f90fd,北京市,北京市,西城区,西城区东栓胡同甲23号,39.91812360584148,116.37251358116619,39.90352,116.3784,1
f462b849-7aa1-4552-8db8-0d1f0fe8be5d,北京市,北京市,朝阳区,朝阳区西坝河东里83号楼,39.971049164236945,116.45082866400102,39.894272,116.4892,1
332d1050-3e96-464a-ae5a-ac126534edd3,北京市,北京市,西城区,西城区棉花胡同52号,39.944408312160384,116.3828036752745,39.935472,116.370336,1
02fb70cf-2c52-4486-9ef1-8938ab301204,北京市,北京市,西城区,宣武区马连道路甲18号院,39.88222238147036,116.334604500255,39.882388,116.3198,1
5443e6c4-033b-478b-8982-5c4566ea5f42,北京市,北京市,石景山区,石景山区实兴大街,39.938010348069355,116.19775925473061,39.921588,116.18448,1
210a07aa-9475-410e-a69e-915e7abcd801,北京市,北京市,朝阳区,朝阳区崔各庄乡东郊农场保障性住房B地块(棚户区改造定向安置房),40.03162470749969,116.53352604043573,39.9967,116.447216,1
da219750-6672-4a1e-bc3d-27bcf13fbec5,北京市,北京市,朝阳区,朝阳区崔各庄乡东郊农场保障性住房A地块(棚户区改造定向安置房),40.03162470749969,116.53352604043573,39.9967,116.447216,1
e46327ef-7c6f-47b9-ba85-187fb9ef671d,北京市,北京市,朝阳区,朝阳区酒仙桥北路1号,39.99073465226293,116.527978561047,40.03136,116.516016,1
4b53a851-057e-4369-9cf5-64aa1372032e,北京市,北京市,朝阳区,朝阳区甘露园路甲3号,39.926374523079886,116.44955872950158,39.9132,116.50712,1
71429b2c-471f-4fa1-966c-f2c93331f214,北京市,北京市,通州区,北京市通州区经济开发区东区B-04南部分地块内,39.916017122432365,116.66341535785384,39.906892,116.656936,1
f67fb7b8-fc02-4c5d-8860-e7cf82aa9eb8,北京市,北京市,西城区,西城区地安门外大街149号,39.94021236015775,116.40243425126197,39.9325,116.38984,1
cc0eb253-ab11-4777-a00a-5dc1c2abb6cf,北京市,北京市,丰台区,丰台区花乡白盆窑,39.82861659593958,116.3188352455869,39.815208,116.317736,1
d7a422ae-ecde-4123-93af-cfc20d9794bb,北京市,北京市,西城区,德外关厢,39.96493550733403,116.38978651661388,39.955492,116.373072,1
91026f2d-e111-4c8f-8674-bef65a655902,北京市,北京市,西城区,西城区德胜门外大街3号,39.97133208377444,116.38617657441351,39.957856,116.37336,1
a67202a6-b0c3-420e-9da7-54bc103a78d3,北京市,北京市,朝阳区,朝阳区广渠东路60号（南院）,39.89747018418701,116.52130302642936,39.889932,116.508928,1
5d3b9079-6ba5-42e7-b227-13d68c7642cb,北京市,北京市,海淀区,海淀区西三旗建材城西一里14号楼1层,40.067359447363756,116.35888850539442,39.8961,116.3,1
ca5c39c2-3436-4638-b864-0bdf2990a8dd,北京市,北京市,石景山区,石景山区七星园1号楼1-1号,39.90419346958353,116.22218925068489,39.89722,116.209392,1
fa7274ed-f04d-4aaa-af28-85124f2d2972,北京市,北京市,东城区,东城区府学胡同23号,39.942522856310276,116.4204432672276,39.934312,116.406752,1
ecde3c7c-7961-4119-818a-b7e938ca618d,北京市,北京市,丰台区,丰台区马官营家园3号楼,39.88969531308774,116.304314968849,39.88336,116.292208,1
ddf0f0b7-7586-4407-b3b4-874845307545,北京市,北京市,西城区,西城区棉花胡同57号,39.94406353060863,116.38264647360688,39.935472,116.370336,1
3f2afe7c-1266-4a14-92fd-f370aa27e964,北京市,北京市,平谷区,平谷区南独乐河镇同乐路甲118号,40.175542546738704,117.22604386147424,40.171304,117.220424,1
3d7bd03a-67c2-47d0-ab98-4fa98761678c,北京市,北京市,石景山区,石景山区古城街道,39.912095134545666,116.17598373718542,39.91376,116.184816,1
9a8d0fdd-22dd-41b7-83a3-b03962309c9f,北京市,北京市,石景山区,北京市石景山区苹果园交通枢纽商务区F地块商业金融用地项目,39.934641008155275,116.18963446946083,39.929616,116.18432,1
82611fd6-a5d6-48b3-b960-4e6f16dc65b5,北京市,北京市,房山区,房山区长阳镇长阳一村广阳家园A B区（D E地块）,39.76154173990154,116.16495191850564,39.755664,116.165632,1
400ef1f2-2cc5-4116-9162-985b388142d7,北京市,北京市,海淀区,北京市海淀区永丰产业基地Ⅰ-9地块,40.083045873256545,116.26280873940453,40.075472,116.2228,1
ac07c7ba-06c4-4913-9512-b9a7b7da4a0f,北京市,北京市,通州区,通州区运河核心区IX-06地块F3其它类多功能用地,39.916017122432365,116.66341535785384,39.89162,116.667824,1
1e0f9872-5f66-4e9b-b0ab-04b99adb9ddf,北京市,北京市,石景山区,石景山区八角第二水泥管厂1612-034地块二类居住用地,39.91053229471354,116.20844814079041,39.910092,116.20012,1
800d8bda-2323-49b1-b47a-cf6adea2a197,北京市,北京市,朝阳区,北京市朝阳区农展北路8号0304-622地块住宅混合公建用地项目,39.948294583985295,116.47552249857173,39.983176,116.417576,1
aa68f37b-2ed7-4c7e-8a79-eed91a715eb7,北京市,北京市,通州区,北京市通州区运河核心区IX-04地块F3其它类多功能用地,39.916017122432365,116.66341535785384,39.89992,116.682184,1
e8da9b90-2dce-4c8c-8e84-1c5fa99ccda1,北京市,北京市,朝阳区,朝阳区弘善家园311#号楼,39.87420147169632,116.45822207317882,39.969528,116.421016,1
e3921424-16eb-4d4b-ae97-433b3255d98e,北京市,北京市,海淀区,海淀区西四环北路136号,39.94429040144466,116.2812272021233,39.937432,116.271344,1
