electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
1101002008B05372,9f496ec3-6980-4342-a615-3921dba4b8d8,北京市,北京市,密云县,密云县南菜园村南（草场）,40.372304,116.847051,40.39946,116.8474,1
1101002008B00273,5ff783d0-6731-4aba-8983-8331e66f4b35,北京市,北京市,朝阳区,朝阳区北苑家园绣菊园18号楼,40.04935,116.433393,40.01914,116.414432,1
1101002016B01189,9e79ffe0-ac47-4d58-b4fa-a8426ae16f9f,北京市,北京市,东城区,东城区北极阁三条67号,39.917469,116.426404,39.909288,116.414096,1
1101002013B03915,1118839e-1d34-412a-a55e-de9868886ac7,北京市,北京市,顺义区,顺义新城第7街区,40.188395,116.672524,39.880056,116.272472,1
1101002010B11237,050c7f10-ff53-48af-aae4-116b0d4feaf5,北京市,北京市,东城区,东城区王府井大街231号,39.921545,116.417309,39.886924,116.425136,1
1101002012B21188,a4b07872-0eee-450c-a46d-cb44566329e5,北京市,北京市,东城区,北京经济技术开发区路东区C11M1地块,39.910925,116.413384,39.78916,116.491544,1
1101002013B01274,3b598c51-6eb9-4834-8c6b-bb00ac917410,北京市,北京市,海淀区,海淀区永丰产业基地2-25(A)地块,40.083046,116.262809,40.075472,116.2228,1
1101002015B01471,1f8e9c52-c2e5-4ef4-a897-bba5b47bcaf1,北京市,北京市,大兴区,大兴区庞各庄镇PGZ02-34地块,39.615955,116.302532,39.634,116.317232,1
1101132009B00585,ec7ca6aa-c912-494d-b5b5-a4b44f55c835,北京市,北京市,顺义区,顺义区牛栏山镇,40.230193,116.654126,40.216068,116.670784,1
1101002009B03843,3c3a47b2-6130-4eb7-b4e4-9f34b723f892,北京市,北京市,门头沟区,门头沟区新桥大街84 86号,39.94096,116.112166,39.93606,116.09812,1
1101002012B20205,c1e3c527-3c03-4b7d-b62e-46cc307dfa6b,北京市,北京市,昌平区,昌平区回龙观镇西城区旧城保护定向安置房二期745地块,40.086467,116.354052,40.073828,116.314496,1
1101002012B17736,b03ebc7b-15b3-4cbc-90a8-2ead6bd2d32a,北京市,北京市,朝阳区,北京市朝阳区来广营乡土地储备项目B1-B3组团居住及商业金融项目,40.027738,116.493631,40.0228,116.522216,1
1101002012B17765,71a8f708-0565-4a44-8397-ca5c4ead4cee,北京市,北京市,丰台区,北京市丰台区郭公庄车辆段项目四期F2公建混合住宅用地,39.814246,116.310779,39.8123,116.306808,1
1101002012B17789,22205883-f5c4-4e44-bba8-008589dc4def,北京市,北京市,东城区,东城区西扬威胡同10号,39.937339,116.41712,39.92984,116.405288,1
1101002012B17680,bf510de5-8dee-42ef-bb94-17c40d71d244,北京市,北京市,房山区,房山区窦店镇亚新路16号 18号,39.678891,116.124291,39.6503,116.06176,1
1101002009B05475,75c0b418-18fb-4e0a-af09-2bf68fd3c923,北京市,北京市,怀柔区,怀柔区雁栖经济开发区乐园南二街南侧,40.36953,116.67311,40.345668,116.678656,1
1101002009B05165,7109de46-5f61-4809-92c1-925eaa38cea5C,北京市,北京市,密云县,密云县檀西路北侧,40.387799,116.872309,40.39946,116.8474,1
1101002012B20110,c9a3ed7f-ef56-4146-852c-cef0c960fcad,北京市,北京市,通州区,通州区杨庄北街2号2幢,39.908536,116.64278,39.901284,116.630776,1
1101142011B00073,e906d086-64eb-4d48-85d8-90d8d51c4626,北京市,北京市,昌平区,北京市昌平区沙河镇踩河新村,40.150812,116.252715,40.14652,116.23932,1
1101002012B19185,d482a9d2-32c3-4aad-874d-2465af30fcfc,北京市,北京市,房山区,房山区阎村镇大紫草坞村（卫生院）,39.727067,116.086394,39.722376,116.083872,1
1101002008B00050,a8307793-e11b-4ba1-a1cf-83cd7b613f7b,北京市,北京市,朝阳区,朝阳区三里屯北15号楼,39.943299,116.460486,39.936112,116.44784,1
1101002018B01587,98df6830-706d-4e60-a46e-9fc3f223e2c6,北京市,北京市,门头沟区,门头沟区龙泉镇门头沟采空棚户区改造石泉砖厂B地块安置房项目B9地块,39.962089,116.116387,39.93908,116.095128,1
1101002018B01517,fae4ca74-80c0-4ee8-ae6b-b13ec0d92661,北京市,北京市,东城区,东城区文丞相胡同1号4幢,39.94328,116.417081,39.920648,116.41504,1
1101002008B09110,f8f739a4-32e9-4958-bd88-927543ee6247,北京市,北京市,密云县,北京经济技术开发区南部新区X17街区X17R1地块,40.381414,116.857438,39.78916,116.491544,1
1101122012B00099,2d07cfa0-0a44-4f06-a383-106d34ea92e4,北京市,北京市,通州区,通州区马驹桥镇金桥科技产业基地,39.741869,116.563226,39.7284,116.55828,1
1101002013B00993,f6481a0f-6d22-4424-afe2-3203972192a9,北京市,北京市,西城区,西城区北火扇胡同13 15号,39.903566,116.400698,39.903004,116.377048,1
1101002013B00967,803591a7-ec45-4399-9a91-d487f37f9bc3,北京市,北京市,门头沟区,门头沟区龙泉镇MC10-037\MC10-038\MC10-040\MC10-041\MC10-060\MC10-065,39.962089,116.116387,0,0,1
1101132012B00236,cfb1335c-5e55-4cf7-a009-c2702cf9c548,北京市,北京市,通州区,北小营,39.80005,116.601671,40.156716,116.74008,1
1101002010B08550,509547c7-db9c-49f8-81df-ddd376a47b6d,北京市,北京市,东城区,东城区鼓楼外大街28号,39.966608,116.401931,39.943728,116.41332,1
1101002010B08134,bd3b5cf7-4cfc-410d-8abc-df815fe05e64,北京市,北京市,朝阳区,朝阳区安慧里二区12号楼,40.000328,116.416448,39.894272,116.4892,1
1101002014B01070,0b03ddbf-2628-4715-a15f-b8e64702faa7,北京市,北京市,顺义区,顺义区李桥镇头二营村 洼子村 庄子营村,40.063093,116.647442,40.062728,116.637656,1
1101002012B20756,9b33544f-c3cd-4f86-8f4a-9864070e3e6d,北京市,北京市,平谷区,平谷区东高村镇侯家庄村门侯路5号,40.091014,117.058254,40.087604,117.052816,1
1101002012B20941,327e036e-1a9c-42a2-91fc-7605aa6d8592,北京市,北京市,通州区,通州区马驹桥镇物流基地内,39.743934,116.618214,39.762472,116.573536,1
1101132011B00210,61e518ed-d5ff-4e09-8e70-1150c6aaa8ef,北京市,北京市,东城区,综保区,39.910925,116.413384,39.90312,116.401,1
1101002011B00486,fdc84808-0c72-46cb-8337-41bd8c85eeb0,北京市,北京市,朝阳区,弘善家园A区二段20 21号楼底商及地下车库,39.876403,116.454855,39.922064,116.480672,1
1101122008B00098,fd43ec1e-b890-4e24-bf6c-3673c0f744d2,北京市,北京市,通州区,通州区马驹桥镇金桥科技产业基地,39.741869,116.563226,39.7284,116.55828,1
1101002010B08399,d78e6306-fb35-4872-8352-1aeb9b605018,北京市,北京市,门头沟区,北京经济技术开发区路东区D4号街区D4M2地块,39.899985,116.125949,39.794588,116.482528,1
1101172009B00160,12b63912-8777-401d-b66b-62c2c13b6159,北京市,北京市,平谷区,北京市平谷大街甲16号,40.164282,117.134886,40.15652,117.12192,1
1101002018B00190,ba5f101e-dc64-43eb-aab9-733bdf8c5ae3,北京市,北京市,东城区,东城区北新胡同34号（3 4 5 6幢）,39.950813,116.424225,39.919988,116.418088,1
1101002013B02760,a9881c49-2f67-46c5-bf89-ff2f715bbe72,北京市,北京市,东城区,西城区南长街56号,39.917086,116.39844,39.891664,116.3588,1
1101002012B19231,30fc2684-dcb8-4bbb-8947-ed5b49099e3e,北京市,北京市,东城区,崇文区永外管村32号院,39.869376,116.400085,39.90312,116.401,1
1101002012B18599,a62b2844-cb6b-4670-af70-67a48c8b45d6,北京市,北京市,东城区,东城区东罗圈胡同28号,39.92409,116.431364,39.91654,116.418632,1
1101002009B00108,981faabc-192b-4ba1-af1f-77abc04638d2,北京市,北京市,东城区,东城区沙井胡同9号,39.944146,116.408845,39.936332,116.395024,1
1101002011B13816,9065f292-9ce2-42d7-9c58-174827ac9bb8,北京市,北京市,石景山区,石景山区苹果园1606-613地块,39.919524,116.195711,39.928952,116.189016,1
1101002010B09401,025f0735-1501-4705-b6df-b23e1a43726d,北京市,北京市,昌平区,昌平区昌平镇,40.226413,116.237618,40.22708,116.192544,1
1101002010B09101,3457ae7e-92e8-4441-b580-b060424e325f,北京市,北京市,昌平区,昌平区沙河镇中关村国家工程技术创新基地A-13地块,40.167469,116.253207,40.148012,116.28408,1
1101002010B09091,32fd35fd-e8bf-4ac2-9cb6-8173ce1e513d,北京市,北京市,昌平区,昌平区沙河镇中关村国家工程技术创新基地A-19地块,40.167469,116.253207,40.148012,116.28408,1
1101002008B04103,a2623f90-4893-4b07-8cef-970ef48fba66,北京市,北京市,西城区,西城区地安门西大街18号,39.939529,116.399746,39.873844,116.358104,1
1101002008B04058,1dadf6ab-a683-4154-bf05-943208e36b23,北京市,北京市,朝阳区,朝阳区安慧北里逸园17号楼,40.007829,116.419201,40.00016,116.406512,1
1101122009B00064,41290744-d8f6-43e4-8fb0-ae8e83425ed6,北京市,北京市,通州区,北京市通州区马驹桥镇金桥科技产业基地,39.741869,116.563226,39.7284,116.55828,1
1101002010B09637,dbf4123b-f8c4-4cf8-acfe-da1b96004c6b,北京市,北京市,平谷区,平谷区马坊工业园区,40.051923,117.015662,40.042096,116.997024,1
1101152010B00024,0a5baadc-c1e7-47bf-908e-847c71e67716,北京市,北京市,大兴区,大兴区安定镇,39.626883,116.514228,39.6165,116.493552,1
1101002013B00169,10ccbaf6-2f0a-497f-a4b3-e4e793bcaddd,北京市,北京市,朝阳区,朝阳区平房乡平方南街和黄杉木店路交口东南角,39.932671,116.535726,39.984508,116.403224,1
1101002009B06150,7c1dcb74-8507-4c9f-baaa-0384036d26a1,北京市,北京市,大兴区,大兴区黄村镇(枣园)商业金融项目,39.758825,116.340682,39.750548,116.320832,1
1101002009B06438,84dc1db1-55ac-452d-a9c0-9822086c05fd,北京市,北京市,东城区,东城区王府井大街G4地块住宅商业项目,39.922645,116.417566,39.91482,116.404936,1
1101002008B00692,55bda962-2109-48e1-8e47-c28d208e975f,北京市,北京市,东城区,崇文区龙潭路1 乙1号,39.889821,116.441278,39.90312,116.401,1
1101132009B00089,882caee7-e9da-4eb8-b0b3-48063f86f95a,北京市,北京市,顺义区,赵全营镇,40.221679,116.556276,40.20932,116.5898,1
1101002009B07500,ab23824b-a6d7-4e36-87da-de1fd5186f26,北京市,北京市,海淀区,昌平区中关村国际生命医疗园B-9地块,40.080096,116.255003,40.12674,116.407944,1
1101002008B04079,9160e31e-8b53-48c5-858f-3e6ede4f8d73,北京市,北京市,朝阳区,朝阳区安外小营北四环东路101号,39.996968,116.43024,39.989208,116.41756,1
1101132009B00504,69f96824-6cdb-4ce3-99ed-88328695c5cb,北京市,北京市,顺义区,顺义区仁和镇,40.123973,116.659876,40.116596,116.647568,1
1101002018B01492,308f5d4b-d4bb-4071-9e14-28c4c213266d,北京市,北京市,东城区,东城区文丞相胡同1号5幢,39.94328,116.417081,39.920648,116.41504,1
1101002009B05589,79e020f8-6635-478a-bc3c-0f1253dff05c,北京市,北京市,昌平区,昌平区回龙观文化居住区风雅园三区,40.085555,116.358564,40.079544,116.320432,1
1101002011B14107,7c586be6-71a9-4116-a880-9e10af6f9771,北京市,北京市,顺义区,北京市顺义区空港物流基地星光国际城其它类多功能用地,40.126387,116.602201,40.120508,116.588816,1
1101002009B05571,76c3db95-a415-4b7d-bdcd-bf4f45403052,北京市,北京市,朝阳区,朝阳区道家园小区6号楼北,39.931284,116.491411,39.924052,116.478808,1
1101122011B00067,6798b0dd-192c-4692-9e80-0a3f695144b3,北京市,北京市,通州区,北京市通州区马驹桥镇物流基地内,39.743934,116.618214,39.762472,116.573536,1
1101122011B00080,2091eb65-977f-4353-812c-855b3f9e889f,北京市,北京市,通州区,北京市通州区马驹桥镇物流基地内,39.743934,116.618214,39.762472,116.573536,1
1101002009B07136,15cea2f3-ab61-4e52-b21a-b0bf8b48f893C,北京市,北京市,通州区,通州区宋庄镇静水园A1区,39.973118,116.706248,39.800356,116.60272,1
1101002009B06949,331d1992-5268-48be-9e9d-c3e983c1829a,北京市,北京市,朝阳区,朝阳区青年路16号,39.931185,116.523604,39.949008,116.444016,1
1101002010B10197,c7868149-a33b-438c-8ebc-68e24b2883c8,北京市,北京市,朝阳区,朝阳区常营乡,39.925755,116.590154,39.86036,116.468096,1
1101002012B18797,a9ee3274-1556-49b1-9476-040693af16af,北京市,北京市,房山区,房山区东风街道岗北路2号内（49号等5幢）,39.758102,115.976255,39.7348,116.21608,1
1101142014B00057,39e1eb41-099e-4458-8809-4054ae4074a0,北京市,北京市,昌平区,昌平区阳坊镇东贯市村南,40.134835,116.176951,40.133388,116.153896,1
1101002011B14745,dfd37c93-8306-4c8d-9b49-128331fb9b3e,北京市,北京市,顺义区,北京市顺义区仁和镇梅沟营村（北侧）地块住宅混合公建用地项目,40.137706,116.64255,40.130288,116.630312,1
1101002011B14715,2c847517-cd61-465d-9b08-b1f5b1d3a371,北京市,北京市,朝阳区,朝阳区北苑路东 双营路北,40.028697,116.424206,40.036128,116.414104,1
1101002011B14916,98509aa5-ed17-4efd-8b56-6b5ba082f02b,北京市,北京市,西城区,西城区小院西巷6号,39.926163,116.376941,39.918848,116.364384,1
1101002008B05019,a6859b7b-850a-4560-ac22-5826a1afc2fe,北京市,北京市,通州区,通州区马驹桥镇西店村,39.763507,116.561097,39.7485,116.557416,1
1101002008B05275,9afeeb29-f2f1-4650-ad71-b6b45ef7f0d0,北京市,北京市,朝阳区,朝阳区芍药居东区,39.988028,116.441573,39.981024,116.426592,1
1101002015B01923,1b8ae444-601c-4fd0-a48d-36ee394f330d,北京市,北京市,顺义区,顺义区龙塘路王各庄段5号,40.07853,116.815649,40.068984,116.816448,1
1101002010B16140,2c3294bb-54b2-44a6-aa00-4cc211f65e40,北京市,北京市,大兴区,北京经济技术开发区路东区C8号街区C8M1地块,39.801131,116.513005,39.78916,116.491544,1
1101002018B00517,cdf46dc2-462b-44ab-971e-0d49ec89220a,北京市,北京市,西城区,西城区大耳胡同42号3幢1层,39.904276,116.396258,39.912072,116.365504,1
1101002008B02198,70448122-0ab1-4645-bbff-1fee0b68fedd,北京市,北京市,房山区,房山区阎村镇阎村镇,39.715224,116.106686,39.712748,116.106456,1
1101122009B00114,e54df552-5bf1-4d02-9a1f-39e4f2c63ecd,北京市,北京市,通州区,通州区马驹桥镇金桥科技产业基地,39.741869,116.563226,39.7284,116.55828,1
1101172009B00037,2316b66a-192d-41bc-bf68-1cff90cfa0ee,北京市,北京市,平谷区,北京市平谷区马坊镇英城村北侧,40.089466,117.019199,40.081924,117.006504,1
1102282009B00022,ef883508-7018-4a7a-a297-3e7b818a584c,北京市,北京市,密云县,密云县西田各庄镇西田各庄村东,40.40617,116.777181,40.365472,116.748544,1
1101002009B05788,22df28e0-ba1a-4b8a-8dba-986a275a10b9,北京市,北京市,朝阳区,朝阳区三间房南里4号院16-13,39.921034,116.575794,39.894272,116.4892,1
1101112016B00040-2,38454d3e-e6d8-4eea-80a8-ea83d640f37d,北京市,北京市,房山区,房山区窦店镇,39.65876,116.104146,39.612752,116.028672,1
1101172010B00127,74200824-0cf1-44ea-afea-ced49c63ce04,北京市,北京市,平谷区,平谷兴谷开发区M2-5区,40.166418,117.133521,40.157972,117.117976,1
1101002011B00449,d0d10af2-a927-43d6-9c21-8a0c6e337791,北京市,北京市,朝阳区,弘善家园M区二段34 35 36号楼底商及地下车库,39.873604,116.461652,39.86616,116.4488,1
1101002011B17508,6d02a6aa-263a-445e-b424-2da176cfd163,北京市,北京市,大兴区,大兴区旧宫镇地铁亦庄线旧宫东站,39.814304,116.50292,39.798628,116.45128,1
1101002013B00717,1f2f86f1-be42-45be-8ab7-6a973254a2e4,北京市,北京市,顺义区,顺义区顺义新城第1街区,40.188395,116.672524,40.123092,116.65048,1
1101002012B20957,ef86eb30-2129-4feb-bf21-14c8509f7c94,北京市,北京市,丰台区,丰台区卢沟桥南里4号,39.845932,116.24138,39.845428,116.222008,1
1101002011B16651,ffdfc401-43bd-42d4-b8a1-8a9f69fb15da,北京市,北京市,丰台区,丰台区丽泽商务区,39.864937,116.292402,39.8485,116.32792,1
1101002017B02147,d5a3da5f-c613-47fd-8dc0-992830c0f007,北京市,北京市,怀柔区,怀柔区开放东路33号怀柔新城02街区HR00-0002-6003 6004地块,40.327947,116.659156,40.327048,116.624816,1
1101002018B00163,ceec9908-2efc-4d0c-89d1-5217d4f28c49,北京市,北京市,东城区,东城区隆福寺前街1号D114,39.931472,116.421087,39.886924,116.425136,1
1101002018B00091,84014b7a-cc99-48ee-98e8-5873a0a22dfc,北京市,北京市,海淀区,北京市海淀区,39.96549,116.305434,39.958079,116.292384,1
1101002008B00468,00ba8df9-6a99-47fd-a497-658e52f169e6,北京市,北京市,丰台区,丰台区长辛店杨公庄1号,39.834822,116.200739,39.812932,116.402896,1
1101002008B04178,be04ebc9-6231-4648-a52f-7217d5dfa938,北京市,北京市,朝阳区,朝阳区光华路7号,39.920736,116.46149,39.949008,116.444016,1
1101132010B00127,4d8ae891-b19a-4e65-9d14-4abb403d437e,北京市,北京市,顺义区,顺义区马坡镇聚源工业区,40.184084,116.621442,40.17,116.622192,1
1101142010B00049,a7a41226-5e14-4bdc-be6e-735c1b697e46,北京市,北京市,昌平区,北京市昌平新城沙河组团A-45地块,40.226413,116.237618,40.130844,116.294368,1
1101002008B02222,3c214090-166d-4d47-afd0-b2ddb0438ad9,北京市,北京市,昌平区,昌平区百葛路191号,40.174663,116.206985,40.20696,116.227632,1
1101002008B02448,eeb0f611-0939-479f-a32f-3f98612896d6,北京市,北京市,西城区,西城区展览馆路35号楼院,39.930738,116.350818,39.923548,116.337792,1
1101002008B03881,defb2f98-2baa-4535-894c-016ff63549b2,北京市,北京市,海淀区,海淀区北三环西路7号,39.973795,116.357782,39.965972,116.328896,1
1101002008B03860,8db3286c-49c7-4c21-be55-696f39af0896,北京市,北京市,海淀区,海淀区海淀南路18号,39.981526,116.3192,39.97428,116.306608,1
1101002009B05468,e2a40592-2a89-43b3-b5d9-2a7d80c26a74,北京市,北京市,怀柔区,怀柔区雁栖经济开发区乐园南二街5号北侧,40.348461,116.689118,40.306172,116.583576,1
1101122008B00148,922a575c-7107-4065-888a-8e37c1dfc834,北京市,北京市,通州区,通州区马驹桥镇金桥科技产业基地,39.741869,116.563226,39.7284,116.55828,1
1101122008B00016,d75a8fee-9ae0-4b23-96c8-2da50197b6db,北京市,北京市,通州区,通州区台湖镇光机电一体化产业基地,39.809385,116.584017,39.801832,116.544376,1
1101002008B05693,6453fe4a-72ae-486d-a30c-126541154da2,北京市,北京市,西城区,西城区六铺炕南小街甲1号,39.959188,116.399225,39.93488,116.336792,1
1101002008B06026,17b0ceec-9b89-4c8c-b2ad-b9afdcfbbd85,北京市,北京市,西城区,西城区毡子胡同34号院,39.918124,116.372514,39.9267,116.355464,1
1101002008B05771,7ab1baff-c817-4ca6-b8a8-9a81f06c8d98,北京市,北京市,朝阳区,朝阳区管庄西里20号,39.922813,116.594073,39.949008,116.444016,1
1101002008B05408,77ca8e39-d76d-4c18-887c-7b05c05443b5,北京市,北京市,怀柔区,怀柔区雁栖镇陈各庄村南,40.357618,116.671981,40.350924,116.666832,1
1101002008B05489,11ff1c7a-9122-4dc7-a5d5-5063a0c4ffb1,北京市,北京市,密云县,密云县溪翁庄镇东智北村南,40.440239,116.841601,40.431708,116.828976,1
1101162009B00050,f0bf9eb9-7313-4957-9d9a-075b0c05da24,北京市,北京市,怀柔区,北京市怀柔区红螺东路21号,40.302911,116.62656,40.318272,116.624544,1
1101152012B00046,9ae6b954-34e3-4f3e-81fb-d6b9c8c42fbb,北京市,北京市,大兴区,中关村科技园区大兴生物医药产业基地,39.697969,116.325793,39.69086,116.31296,1
1101002011B13574,1ebc3ba8-9087-4491-8b40-a4f0c948edac,北京市,北京市,西城区,宣武区广外手帕口南街广安门铁路住宅小区A地块,39.892824,116.352995,39.879328,116.34,1
1101002011B00649,46fcdba9-e39a-42aa-8122-9c5f18e2cb15,北京市,北京市,怀柔区,怀柔区杨宋镇居住文化娱乐 商业金融及居住用地项目（配建租赁房）,40.27744,116.699148,40.320912,116.67952,1
1101002011B00410,dd2048cd-bb84-4072-bb2a-6834ced3ae5c,北京市,北京市,朝阳区,朝阳区金台里甲21号楼,39.925344,116.484336,39.94226,116.4636,1
1101002013B01350,12dd30d6-8be8-4487-87ce-10a781c4dee9,北京市,北京市,顺义区,北京市顺义区第20街区20-28 20-37 20-40地块,40.136351,116.661424,40.16346,116.823776,1
1101002009B00166,41cacfd5-d97e-421f-bacb-246a416dfc30,北京市,北京市,大兴区,北京市大兴区黄村镇,39.706174,116.389949,39.741968,116.33404,1
1101002009B00792,3a26ee66-1637-47ad-8956-407abe230f21,北京市,北京市,昌平区,北京市昌平区政府街16号,40.225866,116.239078,40.219088,116.226216,1
1101002008B04383,1ea2aef1-f096-4ace-9b9b-98aab978c625,北京市,北京市,东城区,东城区王府井大街2号,39.929871,116.41776,39.922116,116.405312,1
1101002008B04406,38ae018b-6d6e-4c9d-8d81-5df0a98ff24e,北京市,北京市,延庆县,延庆县妫水北街24号,40.472011,115.984339,40.465676,115.971416,1
1101002008B04499,1570af8a-bb22-4bab-97d4-ef86a743f731,北京市,北京市,东城区,崇文区前门大街,39.905108,116.404243,39.90312,116.401,1
1101002008B04432,4222c30e-e228-4893-b3ca-11bfd2d09a81,北京市,北京市,东城区,东城区王府井大街45号,39.928112,116.41684,39.920412,116.404128,1
1101002009B06727,1b9d088d-4738-4cc6-b67b-d9f63d2f6349C,北京市,北京市,朝阳区,朝阳区垡头居住区（翠城）E区（南区商业部分）,39.866693,116.512239,39.9819,116.402728,1
1101002009B04587,e675410d-b0fe-44d1-a300-cca7e42d4e2a,北京市,北京市,东城区,崇文区革新里42号望陶园6号,39.871073,116.400416,39.862544,116.38752,1
1101002014B01021,b933cc86-b92d-4591-b611-979e58d2e67a,北京市,北京市,通州区,北京市通州区梨园街道通州文化旅游区内,39.916017,116.663415,39.91794,116.667976,1
1101002009B03510,42aa5938-b1dd-43ed-9b5c-06566d4dc1a2C,北京市,北京市,东城区,前门大街东侧路西片,39.905108,116.404243,39.863256,116.288624,1
1101002008B00519,61c46c0c-c2ec-4b59-81bd-4cf819f2fe98,北京市,北京市,延庆县,延庆县千家店镇沙梁子村,40.715406,116.462448,40.709724,116.455832,1
1101002008B05497,5ebe26f5-209d-4e08-9fa7-181ec96bc91e,北京市,北京市,密云县,密云县溪翁庄镇东智北村南,40.440239,116.841601,40.431708,116.828976,1
1101172010B00037,1e546ef0-9927-46ef-9622-7470d1faf59f,北京市,北京市,平谷区,平谷新城北部产业M2-8区4号,40.146951,117.127379,40.123996,117.103296,1
1101002008B01649,cd2f9b98-f4b7-4cbe-a4b5-3a6738a8ecea,北京市,北京市,昌平区,昌平区昌盛路6号城北街道,40.216801,116.258108,40.20696,116.227632,1
1101002009B05931,6e29094d-f73a-4c95-83b9-15433cb4bfec,北京市,北京市,昌平区,昌平区回龙观(A08 C07-1 C07-2 D01地块)配套商业用房项目,40.08243,116.338644,40.06544,116.316104,1
1101002009B04626,0da35119-8f20-41a9-83c8-88f5576fe4f4,北京市,北京市,东城区,东城区东四六条58号,39.936249,116.427014,39.92874,116.41556,1
1101002009B01456,6c6e611b-8259-4c13-b729-202f6d194994,北京市,北京市,昌平区,昌平区回龙观镇龙跃苑东五区1号楼底商,40.078829,116.363758,40.237808,116.264216,1
1101002008B01618,c78dd700-02db-47d4-bef9-19291bbfb4d0,北京市,北京市,西城区,西城区前井胡同16号,39.945088,116.396549,39.936604,116.383912,1
1101002008B00019,6646e434-b05c-459c-b9a8-960296517bd2,北京市,北京市,海淀区,海淀区东再村886号北京天一高尔夫俱乐部东侧,39.955526,116.274124,39.935048,116.211528,1
1101002011B16365,cec9578b-b4fd-42fd-be46-e174028ef8c7,北京市,北京市,房山区,北京市房山区拱辰街道办事处,39.737491,116.149973,39.7299,116.137288,1
1101132010B00220,90611a3e-3983-4c9d-b38f-488bb5158294,北京市,北京市,顺义区,顺义区汽车生产基地,40.136351,116.661424,40.099348,116.655112,1
1101002008B02017,065ab17a-4c65-493c-88d0-c0d1e819bb98,北京市,北京市,丰台区,丰台区海户西里30号,39.858977,116.393568,39.850912,116.381064,1
1101002008B02508,97761fad-4e11-4ed5-9904-b5e8a944b2f0,北京市,北京市,朝阳区,朝阳区安慧里三区6号楼,39.998404,116.415633,39.98972,116.404584,1
1101002008B01017,80e4dd4d-926b-4f17-950f-b887354c2414,北京市,北京市,东城区,朝阳区安外胜古庄2号院,39.956342,116.408865,39.894272,116.4892,1
1101002008B06118,8cb117ce-ef89-4760-9c80-8e2b6afc0a84,北京市,北京市,西城区,宣武区白广路4 6号,39.887444,116.365689,39.886124,116.352008,1
1101002008B05988,1c82c8a4-2914-4220-9699-30819caeb573,北京市,北京市,海淀区,昌平区沙河镇沙阳路北侧,40.131861,116.200065,40.127452,116.159688,1
1101002011B00601,e0fc3c7d-7713-4919-a404-f0508e558fec,北京市,北京市,海淀区,海淀区上庄镇C-14地块,40.124239,116.212153,40.029388,116.28888,1
1101002008B05791,ec769986-3d25-4955-a6b2-ac6afc70e5f0,北京市,北京市,西城区,西城区六铺炕南小街1号,39.959197,116.399801,39.951328,116.38688,1
1101002008B05565,a00ea1ba-be0f-4acc-8537-8d060629ec82,北京市,北京市,海淀区,海淀区永定路甲88号,39.910478,116.271689,39.903284,116.258832,1
1101002008B05552,8225368e-3247-4f7d-9bad-facac416fb83,北京市,北京市,西城区,西城区前海北沿2号,39.944035,116.400159,39.9363,116.387544,1
1101002008B05172,df6d7213-06f1-4108-a3b1-fdeba4afdaf9,北京市,北京市,房山区,房山区燕山燕东路15号,39.739754,115.955221,39.719108,115.967144,1
1101002008B04749,c06e31fa-b6b6-41a5-8fe4-33812812bb59,北京市,北京市,海淀区,海淀区环保科技示范园M10地块,40.060841,116.191752,40.05564,116.180128,1
1101002008B05135,25ac6f59-c3af-4981-8c9b-a18e476ae98f,北京市,北京市,朝阳区,朝阳区姚家园,39.947437,116.529458,39.936688,116.51572,1
1101002011B14615,5249668f-3bbf-48da-aa48-398efaa0a8d7,北京市,北京市,延庆县,延庆县三里河,40.481443,115.978027,40.4748,115.96544,1
1101002011B14664,154da976-dafc-4b63-befe-6760463a5d51,北京市,北京市,海淀区,海淀区东北旺中关村软件园二期H-5地块,40.054472,116.298938,40.042416,116.280264,1
1101112013B00136,d33be9f9-8c4d-4168-a09c-4a168e837f97,北京市,北京市,房山区,北京市房山区窦店产业用地01街01-01至01-08地块B区一期,39.66241,116.07711,39.6503,116.06176,1
1101132008B00021,13be8858-be39-4a9f-9fbc-df09af3e685a,北京市,北京市,顺义区,顺义区空港工业区B区,40.106191,116.551234,40.093252,116.542984,1
1101002008B02134,c782ac5c-de00-468d-ada7-ec01cf1f92ee,北京市,北京市,大兴区,大兴区黄村镇兴华路东侧,39.763043,116.339647,39.741564,116.334208,1
1101002008B02346,9cc3796d-e2c0-4f62-b6f2-67d5855d6b4c,北京市,北京市,延庆县,延庆县东街9号,40.545156,116.169735,40.460208,115.995304,1
1101002008B00290,6e9110a3-1a4b-40b2-9c58-b97b8134dc90,北京市,北京市,朝阳区,朝阳区通惠河北路南侧,39.911154,116.489061,39.903268,116.456616,1
1101132009B00469,76710558-139d-4f37-af65-cb7331949380,北京市,北京市,顺义区,顺义区牛栏山镇,40.230193,116.654126,40.216068,116.670784,1
1101002018B00988,c2ed118c-882c-49f4-8536-384e093e2ba8,北京市,北京市,东城区,东城区北新桥头条16号4幢1层,39.948195,116.427347,39.940424,116.412864,1
1101062018A00129,bd00a7e3-ddbc-4359-9510-c4693386bf10,北京市,北京市,丰台区,丰台区大瓦窑北路和玉泉西路交叉口东北角,39.873685,116.249224,39.866516,116.23568,1
