electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4418002012B00997","e8e89987-d234-4b1f-baee-aeb7c9fe15bb","广东省","清远市","清城区","清远市清城区源潭镇新货场",23.704737,113.339957,23.636264,113.152784,1
"4418822012B01292","c79a7e12-87df-405f-b0b7-699c7dc6c79c","广东省","清远市","连州市","连州市东陂镇东陂大市场K1128-2号地",25.002088,112.331127,24.999230,112.298880,1
"4418022009B01205","1d05dd2e-fab0-4d8a-8043-e27bb1c37a36T","广东省","清远市","清城区","清远市清城区新围街右四巷四号501",23.718871,113.043448,23.700410,113.057200,1
"4418022009B01247","198abcb0-b48a-4450-9605-7c09ba340306T","广东省","清远市","清城区","清远市清城区麦围大街47号之三901",23.719829,113.037889,23.700410,113.057200,1
"4418812014B00126","76c9eaf8-077c-485a-a819-98e9ccbad8bc","广东省","清远市","英德市","英德市浛洸镇聚源东路D地块",24.261381,113.140340,24.257950,113.128272,1
"4418002013B01385","9d85a1b9-8439-4d49-9c1a-936b8faae72d","广东省","清远市","清城区","清远市洲心龙华大道振兴二路10号",23.682323,113.096005,24.160400,112.772168,1
"4418022009B00366","8a7d73c7-adba-4b87-87e1-5523a1a47bc0T","广东省","清远市","清城区","清远市清城区朱围三街清中路操场东33号702",23.724702,113.037572,23.700410,113.057200,1
"4418812009B00061","12afb3a8-6e4f-4e7d-a739-1ffd51130bc0C","广东省","清远市","英德市","英德市浛洸镇浛洸大道东侧",24.269243,113.139288,24.257950,113.128272,1
"4418812009B00118","d9130886-e17e-4fe2-9210-ea1b56845055C","广东省","清远市","英德市","英德市浛洸镇浛洸大道东侧",24.269243,113.139288,24.257950,113.128272,1
"4418812009B00059","dd74d69e-8dad-4aa2-8c91-ea5904f7aa4eC","广东省","清远市","英德市","英德市浛洸镇浛洸大道东侧",24.269243,113.139288,24.257950,113.128272,1
"4418812009B00129","1e56b44c-3562-496a-9272-18861c146293C","广东省","清远市","英德市","英德市浛洸镇浛洸大道东侧",24.269243,113.139288,24.257950,113.128272,1
"4418812009B00147","31c98fdf-49ba-4b01-a8a5-ce5138b3a7a8C","广东省","清远市","英德市","英德市浛洸镇浛洸大道东侧",24.269243,113.139288,24.257950,113.128272,1
"4418022009B00697","1b53bee0-deab-487d-a7ad-fba61e472b46T","广东省","清远市","清城区","清远市清城区朱围一村左一巷5号702",23.719234,113.039383,23.719650,113.028752,1
"4418002013B00708","63bc43d5-64ff-4ef6-a339-1f6053783224","广东省","清远市","清城区","清远市小市农商街三排二座702号",23.701453,113.045897,23.696100,113.028200,1
"4418002013B01408","5b7e5014-a436-431f-a2ee-5f7acdf00150","广东省","清远市","清城区","清远市新城B26号区",23.688230,113.062468,23.684480,113.050680,1
