electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"6402002016B01485","5d450db2-41ac-4e6f-a5e8-1adc75770bb1","宁夏回族","石嘴山市","大武口区","大武口区环湖路以西、山水大道以南、黄河街以北",38.992604,106.401869,38.977068,106.421736,1
"6402002012B01603","4e3c9854-c3fa-42c2-bcaf-7648c4eb28e4","宁夏回族","石嘴山市","惠农区","惠农区红果子工业集聚区110国道西、振兴园规划二路北",39.188102,106.689552,39.133580,106.707264,1
"6402212013B00588","22c586e7-5e6e-4da1-aab0-7c9d5dd30d5f","宁夏回族","石嘴山市","平罗县","平罗县城东大街北侧（原畅通商场）",38.919607,106.536518,38.772376,106.418832,1
"6402212010B01089","dd3f703f-79d6-499a-b15f-044063f9464b","宁夏回族","石嘴山市","平罗县","平罗县工业园区园林路西侧",38.919607,106.536518,38.891260,106.536720,1
"6402212013B00485","5a7b30f7-5b08-41c3-b918-80cc9c5f5aed","宁夏回族","石嘴山市","平罗县","平罗县崇岗镇，110国道改线段北侧，排水沟西侧",38.916847,106.257798,38.819048,106.413256,1
"6402212014B00392","c674843f-c1c0-453f-b468-405b09186403","宁夏回族","石嘴山市","平罗县","平罗县城体育公园片区4#地块南侧，团结东路北侧，鼓楼北街东侧",38.916459,106.554459,38.907436,106.540888,1
"6402212014B00385","ffa967f5-353d-46f3-87a0-318671e0f0f1","宁夏回族","石嘴山市","平罗县","东风路西侧，平罗县城体育公园片区3#地块南侧，团结东路北侧",38.916459,106.554459,38.912500,106.266008,1
"6402212016A00069","a0e38012-5f50-414b-b6e7-364e2421ffae","宁夏回族","石嘴山市","平罗县","平罗县城北环路北侧3#地块",38.919607,106.536518,38.891260,106.536720,1
"6402002012B01819","4acac1f3-75d1-4a6f-be21-ebe5668e7d1e","宁夏回族","石嘴山市","惠农区","惠农区西环路东、二矿路南、二矿市场西、朝阳居委会北",39.245388,106.788430,39.242620,106.781504,1
"6402212011B01232","9ef566ac-f3a2-4562-95ce-cc91ff91f6d1","宁夏回族","石嘴山市","大武口区","隆湖大道西侧",38.989683,106.390600,38.971968,106.421192,1
"6402212016B00103","ff34a62f-ec6e-4d62-bf88-2d88c0ba857a","宁夏回族","石嘴山市","平罗县","平罗工业园区内，广华路中心线北侧、福泉路中心线西侧。",38.939035,106.463303,39.021968,106.360000,1
"6402212012B00699","bc0d03db-8366-436c-b9e7-e9badeb3b776","宁夏回族","石嘴山市","平罗县","平罗工业园区内，兴平北路东侧，昊越路北侧",38.944821,106.469087,38.939000,106.456136,1
"6402212011B01119","854ebb76-fae5-4f9e-bd66-a0f5456800bd","宁夏回族","石嘴山市","平罗县","平罗县陶乐镇203省道西侧",38.870995,106.755908,38.811360,106.688656,1
"6402212010B00288","7b7fb6b7-37a2-464d-add1-fa5823013aa0","宁夏回族","石嘴山市","平罗县","宁夏精细化工基地红河北路东侧",39.083991,106.918271,39.058420,106.929504,1
"6402212012B00439","c9dd3ffe-f3a0-4602-8abf-df20e6819ed1","宁夏回族","石嘴山市","平罗县","宁夏精细化工基地，红河路南侧",39.083991,106.918271,39.139440,106.721280,1
"6402212014B00149","37277523-c7b1-4273-95d6-9819518d0afe","宁夏回族","石嘴山市","平罗县","平罗县前进农场内，姚汝公路南侧，石银同城化公路西侧",38.826827,106.342110,38.817072,106.335864,1
"6402212013B00342","e18eb9cd-5187-4a06-8a6c-21d5b5e99dc8","宁夏回族","石嘴山市","平罗县","平罗县城109国道（翰林大街）西侧兰宁小区",38.917435,106.550003,38.901180,106.531920,1
"6402212009B00321","602b3e55-7629-4382-85b4-e116bf06b351","宁夏回族","石嘴山市","平罗县","平罗县城北大街东侧",38.919607,106.536518,38.913700,106.518856,1
"6402002015B00228","05e07a56-97a1-4cef-8f4b-e815a96ef0fc","宁夏回族","石嘴山市","惠农区","惠农区西电路东、规划路南、石嘴山市救助站西、火车站家属房北",39.245388,106.788430,39.238420,106.776400,1
"6402002010B00410","97e5e7e8-027d-498f-9101-900aff43a022","宁夏回族","石嘴山市","惠农区","静宁街西、纬三路北、吉运城市花园五期A段南",39.221050,106.786174,39.214288,106.774992,1
"6402212011B01377","a50846b7-fae8-4e0b-be98-7c667863ec3b","宁夏回族","石嘴山市","平罗县","县城建设路北侧、西环路东侧、唐徕大街西侧",38.916695,106.564373,38.908100,106.545840,1
"6402212010B00613","d8007d42-71fc-4c5b-add6-fa6b62ac0364","宁夏回族","石嘴山市","大武口区","崇岗镇110国道南侧，大方门道路西侧",38.976041,106.307165,39.298956,106.605192,1
"6402002016B01424","7c8e57a0-cd0b-47b1-b325-c88ca3fa49ad","宁夏回族","石嘴山市","大武口区","大武口区向阳街以北、兴隆山路以东",38.977690,106.315134,38.966288,106.303856,1
"6402212011A01677","2a377a8b-48b9-4e28-aa38-7aa3ef7669dc","宁夏回族","石嘴山市","平罗县","县城南区平罗国家粮食储备库东侧、规划南环路北侧",38.813688,106.704001,38.988600,106.365496,1
"6402002014B00773","68b2a05f-9879-4a04-bea7-f6009868e4ab","宁夏回族","石嘴山市","惠农区","惠农区淄山工业园区经三路南、飞地路西、经四路北、纬二路东",39.245388,106.788430,39.238420,106.776400,1
"6402212012B00358","1e57a141-462d-4f0d-afe1-b7a34cf11ec3","宁夏回族","石嘴山市","平罗县","宁夏精细化工基地苦水河西侧，山洪沟南侧",39.083991,106.918271,39.060392,106.916880,1
"6402212009B00046","6f6d13ca-70c2-4ac3-a175-37ec11ca2d3a","宁夏回族","石嘴山市","平罗县","花园西街以北、李学定用地以西",38.816864,106.698214,38.810180,106.690512,1
"6402212010B01077","b13addf1-cfdf-402a-b56d-ec9d6b83af74","宁夏回族","石嘴山市","平罗县","平罗县轻工业基地中央大道西侧，纬二路南侧",38.919607,106.536518,38.901000,106.568528,1
"6402002011B00789","114929a1-ef9f-4c50-be50-d7999728a199","宁夏回族","石嘴山市","惠农区","惠农滨河新区静宁街延伸段东、滨河大道西侧",39.213812,106.787404,39.214288,106.774992,1
"6402212011B01288","6dabce4b-a859-427f-a4a3-3521f419e954","宁夏回族","石嘴山市","平罗县","县城规划东环路东侧、玉皇阁大道东段北侧",38.917837,106.527970,38.983244,106.378080,1
"6402002013B00361","abec69d1-c590-420c-b73f-e4ca7f478ce0","宁夏回族","石嘴山市","惠农区","惠农区南二路南、滨河大道辅道东、南三路北、滨河大道西",39.006102,106.830313,39.303816,106.771952,1
"6402212011B01617","a6a29024-a5f6-474f-964b-d3dc774adce6","宁夏回族","石嘴山市","平罗县","平罗县姚汝公路南侧、沙湖公路东侧（2号地块）",38.974516,106.491038,38.817072,106.335864,1
"6402212011B01590","08e4abb1-65e7-48c6-97eb-5ec5b402f157","宁夏回族","石嘴山市","平罗县","平罗县姚汝公路南侧、沙湖公路东侧（1号地块）",38.974516,106.491038,38.817072,106.335864,1
"6402212010B00369","b482ad92-35ae-4bee-a7f5-9bc1cf74390d","宁夏回族","石嘴山市","平罗县","宁夏精细化工基地（平罗县红崖子乡）",39.083991,106.918271,39.060392,106.916880,1
"6402002008B00028","cacb154c-1704-4c70-8774-d9ef5eaa9b11C","宁夏回族","石嘴山市","大武口区","大武口区黄河西街以北",39.015945,106.365894,39.025552,106.349736,1
"6402002013B01018","3cc0c359-e392-4751-b19b-3d4b7a0e503c","宁夏回族","石嘴山市","大武口区","大武口区星光大道以南、大学路以东、九分沟以北",38.985988,106.384000,38.947200,106.404680,1
"6402002007B01217","59f5ff18-4522-498c-bf5d-479bfed7da2b","宁夏回族","石嘴山市","惠农区","惠农区高速公路东、正谊路南侧",39.245388,106.788430,39.238420,106.776400,1
"6402212015B00388","3e47d937-6272-4635-a16c-f2537bb54fe3","宁夏回族","石嘴山市","平罗县","陶乐镇301省道中心线北侧，农田南侧，排水沟中心线东侧。",38.826296,106.681343,38.926900,106.290312,1
"6402002010B00938","5d4daa22-6d75-4bb2-a902-08ba568df0d7","宁夏回族","石嘴山市","大武口区","大武口区星海镇纬五路以南、纬六路以北、经七路以东",38.924748,106.355478,38.975400,106.424800,1
"6402002011B00435","477523d5-b838-44ad-8249-c136af5b8249","宁夏回族","石嘴山市","大武口区","大武口区沙湖大道以北，归韭沟以南，环湖路以西，世纪大道以东",38.931881,106.379438,38.980184,106.418608,1
"6402212011B01250","bae282b5-ffa8-4614-a5b0-369473c200bd","宁夏回族","石嘴山市","平罗县","县城鼓楼南街东侧、纬八路北侧（53号地块）",38.904964,106.553435,38.772376,106.418832,1
"6402002007B01862","5aac2743-2046-45c9-81b5-718b610e2c90","宁夏回族","石嘴山市","惠农区","惠农区红果子工业园区",39.176029,106.670511,39.133580,106.707264,1
"6402002012B01220","535d4cfb-af69-4480-a983-0b9ac2609a67","宁夏回族","石嘴山市","大武口区","大武口区大汝路以东、星光大道以南",38.985988,106.384000,39.018184,106.364184,1
"6402002012B01541","12575c3d-b557-4508-ba2a-76b2a714fe23","宁夏回族","石嘴山市","惠农区","惠农区红果子工业集聚区西河桥石大路西、市耐火建材厂南",39.208709,106.751287,39.197116,106.729384,1
"6402212011B01298","5c7f15c6-e070-4473-bc81-c7a45e398eb4","宁夏回族","石嘴山市","平罗县","县城建设路北侧、西环路东侧、唐徕大街西侧",38.916695,106.564373,38.908100,106.545840,1
"6402212011B01260","afbef0b6-c394-45f7-839e-014e3f582139","宁夏回族","石嘴山市","平罗县","平罗县陶乐镇",38.812389,106.739841,38.811360,106.688656,1
"6402002014B00880","aab144d3-4688-44b8-8dbe-f7d0042e8ca7","宁夏回族","石嘴山市","惠农区","惠农区滨河辅道东、成都路南、滨河大道西、亲水大道北",39.006102,106.830313,39.283032,106.748352,1
"6402002014B00358","4b56210d-ae6f-494e-a0da-f6d1425e72b2","宁夏回族","石嘴山市","惠农区","惠农区红果子镇红宝家园以西、下简路以东",39.144532,106.718087,39.191908,106.725680,1
"6402002007B01127","b67db9f4-feeb-4dcf-9a4a-62871695c086","宁夏回族","石嘴山市","惠农区","惠农区红果子工业园区",39.176029,106.670511,39.133580,106.707264,1
"6402212012B00514","289b8d33-6462-4dd8-a033-627e7fe2e50d","宁夏回族","石嘴山市","平罗县","平罗县北门玉皇阁市场",38.918935,106.554870,38.915292,106.543664,1
"6402212016B00048","3db15ba0-da66-4a42-af20-85b31368b84a","宁夏回族","石嘴山市","平罗县","崇岗镇银汝公路北侧。",38.899693,106.274609,38.983244,106.378080,1
"6402002014B00849","48a1ea01-9c6a-444d-b3a2-ab55b223cebc","宁夏回族","石嘴山市","大武口区","大武口区世纪大道以北、兴民路以东",39.008981,106.396076,39.039624,106.399424,1
"6402212009B00090","b157871e-34de-47a0-ad2a-684fec9d762e","宁夏回族","石嘴山市","平罗县","平罗县黄渠桥镇109线东侧",39.012383,106.657618,39.015588,106.638424,1
"6402002012B01217","29bb1123-546e-40e3-a635-233a0163dbc3","宁夏回族","石嘴山市","平罗县","石嘴山工业园区110国道西、北环路南",38.916847,106.257798,39.273012,106.746984,1
"6402212011B01408","88347d9f-51f3-4506-87dd-cfc0ef362d1a","宁夏回族","石嘴山市","平罗县","县城新区唐徕大街东侧、民族大街西侧（33号地块）",38.916695,106.564373,38.905204,106.522320,1
"6402212011B01174","40803830-837a-4cc5-919f-544f0fbf5c14","宁夏回族","石嘴山市","平罗县","平罗县高庄乡109国道西侧",39.041793,106.645222,38.984056,106.591096,1
"6402002011B00295","1254304a-4fca-4bcf-9ccd-fad7014f3fc0","宁夏回族","石嘴山市","大武口区","长胜煤炭加工区2号路以西、泄洪沟以南",38.989683,106.390600,39.053160,106.896376,1
