electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4402292011B00492","2f531c53-402c-415a-b74d-6f43e3a4503e","广东省","韶关市","翁源县","翁城镇产业转移园",24.374240,113.874784,24.940930,114.116200,1
"4402242010B00225","ec1a9e27-b5d3-4d76-9c51-58a6bdd031c3","广东省","韶关市","仁化县","仁化县丹霞街道黄屋村苗圃场路口北侧",25.057355,113.764206,25.053850,113.752400,1
"4402812016B00156","27ab4fee-a7ca-436b-b2d2-3f49008f6b3a","广东省","韶关市","乐昌市","乐昌市乐城街道榴村（城区环城公路旁）",25.122977,113.370422,25.119330,113.357616,1
"4402822012B00452","a756e94b-0015-40b8-91b6-8b1af0e32ea8","广东省","韶关市","南雄市","南雄市雄州镇水南新村雄中路太阳岛B栋",25.118224,114.326476,25.115730,114.313608,1
"4402242010B00315","e50555c6-c6c9-4d41-a60f-8851f64a62e0C","广东省","韶关市","仁化县","仁化县董塘镇董塘农场",25.083374,113.663430,25.082406,113.632504,1
"4402242008B00887","c982e297-12d0-4146-bad8-db5a70061847","广东省","韶关市","仁化县","仁化县城丹霞街道",25.087945,113.760360,25.084456,113.748592,1
"4402242008B00879","353b7315-96de-4398-a11c-c4cb52b08b86","广东省","韶关市","仁化县","仁化县城丹霞街道",25.087945,113.760360,25.084456,113.748592,1
"4402812012B02308","e9a84302-97d9-4bbb-b507-4f8a321a3bb6","广东省","韶关市","乐昌市","乐昌市氮肥厂宿舍旁",25.135592,113.354579,25.132858,113.341848,1
"4402002015B02350","10e19415-3792-42eb-bd99-58db1e761f9d","广东省","韶关市","武江区","韶关市武江区沐溪工业园323线北侧24-1号",24.757013,113.499683,24.753000,113.487776,1
"4402812011B01395","b2589923-1df9-40ce-b31e-17e9f32a54d4","广东省","韶关市","乐昌市","乐昌市乐城河南石子坑",25.135592,113.354579,25.128790,113.344128,1
"4402242008B00484","0ab79503-3128-463d-bb1a-1a755630af75","广东省","韶关市","仁化县","仁化县长江镇锦江村",25.337090,113.936176,25.334388,113.924552,1
"4402812016B00059","f38988a7-cdb1-4893-a613-391aef6ac540","广东省","韶关市","乐昌市","乐昌市廊田镇府前路",25.158929,113.475025,25.156064,113.462936,1
"4402822014B02517","42b22d14-306e-4c11-af2c-38f47e2121d5","广东省","韶关市","南雄市","南雄市黄坑镇幸福楼项目用地",25.213666,114.503373,25.231460,114.501224,1
"4402822016B00015","e73b0c64-5dab-4304-bbb2-fff2dea11bde","广东省","韶关市","南雄市","雄州镇环城路莲花小区第二栋601号",25.131366,114.329909,24.806240,113.600616,1
"4402242011B01115","51ef14d4-ad14-4bd0-863d-33092a7d6b4a","广东省","韶关市","仁化县","仁化县丹霞街道中心村委会东门村小组",25.087945,113.760360,25.084456,113.748592,1
"4402822013B00659-2","f468a537-8af9-48fc-8a82-546899742b05","广东省","韶关市","南雄市","南雄市珠玑镇G323线旁原竹博园地块一",25.248690,114.372791,25.170894,114.340472,1
"4402292010B00818","ff3e52d0-3d86-4bac-9b77-43ed7a6e9bcb","广东省","韶关市","翁源县","龙仙镇工业路南二巷101号",24.361760,114.143750,24.813318,113.592048,1
"4402222012B00315","e8732a83-5595-4788-b49f-fa6d709b3f15","广东省","韶关市","始兴县","始兴县太平镇公园前路58号",24.953036,114.070619,24.956670,114.067440,1
"4402222012B00309","2fec8d43-3435-4586-adc2-e7be315f188b","广东省","韶关市","始兴县","始兴县太平镇公园前路58号",24.953036,114.070619,24.956670,114.067440,1
"4402002010B00760","396ca3ce-2677-4935-85af-4bab516e168b","广东省","韶关市","浈江区","韶关市浈江区十里亭镇五里亭村",24.833847,113.595944,24.831190,113.584184,1
"4402052010B00018","6f21867d-7777-4a0f-ac70-0852818f5386","广东省","韶关市","浈江区","曲江区马坝镇马坝大道中松树岭",24.795204,113.611250,24.690048,113.604120,1
"4402222009B00095-1","fa7b131b-7613-4ffb-8f96-4c76d27acd5fCA","广东省","韶关市","始兴县","太平镇低坝",24.945350,114.084866,24.813318,113.592048,1
"4402292010B00972","559638b3-d6d0-49b9-9957-ae665ed719ee","广东省","韶关市","翁源县","翁源县铁龙林场龙体工区",24.489309,113.711076,24.499120,113.679808,1
"4402822016B00871","03a4dfb9-484b-44f6-9a63-c80e003dc1d2","广东省","韶关市","南雄市","南雄市雄州镇浈江路体育馆侧边综合楼801号",25.117475,114.320247,25.112910,114.308888,1
"4402822016B00835","7033435a-521f-44ca-9514-1b80e5292214","广东省","韶关市","南雄市","南雄市雄州镇光明西路23号202房",25.125108,114.322400,25.120664,114.311200,1
"4402242011B01176","e4b406c3-d6b7-4845-a1d6-b51dbb5d1bc1","广东省","韶关市","仁化县","仁化县周田镇韶南北路",24.977068,113.835806,25.088236,113.743880,1
"4402292012B00785","4be9e508-dc0a-45d4-a9db-bc189fe2f241","广东省","韶关市","翁源县","翁源县官渡镇六里街",24.318964,113.974589,24.275030,113.878240,1
"4402292012B00552","aab518a7-7831-4c03-8ceb-82e0cd732e46","广东省","韶关市","翁源县","翁源县周陂镇新规划区内建设二路地段",24.352452,114.143491,24.349240,114.131464,1
"4402052009B00076-1","9e9fde49-b3de-4720-9d4e-251f6235cba6CCA","广东省","韶关市","曲江区","曲江区马坝镇十六冶四村",24.697456,113.624968,24.691440,113.616784,1
"4402812011B01319","817cb0ca-3f92-42ca-8188-427593be24f2","广东省","韶关市","乐昌市","乐昌市乐城镇东环中路",25.129424,113.376007,25.136600,113.351224,1
"4402052008B00068","4a75678e-855c-4add-b4b5-c96555f588ca","广东省","韶关市","曲江区","曲江区马坝镇车田路8号",24.687423,113.616419,24.685700,113.599488,1
"4402242009B00176","f6851f5a-51e1-467b-abe4-af2e9c2044d2","广东省","韶关市","仁化县","仁化县城丹霞大道银海花苑C1幢别墅",25.086675,113.760255,25.067458,113.752888,1
"4402002015B02471-1","909873f5-aa53-4ff7-bff9-0e38c90f3bb7","广东省","韶关市","武江区","韶关市武江区龙归镇社主村煤山脚下LG0330号地块",24.749894,113.467183,24.746982,113.455016,1
"4402822011B00442","d401bf5e-39c3-4df1-8119-939f6b0db11c","广东省","韶关市","南雄市","南雄市全安镇苍石村委会（原苍石镇政府）A3号地块",25.137402,114.214875,25.130390,114.208512,1
"4402242011B00117","7e6d1494-e5e7-407b-a5f5-bd9dfe8f171a","广东省","韶关市","仁化县","仁化县金盆村",25.093968,113.749997,25.088236,113.743880,1
"4402322010B00284","1a2c89b6-2760-4287-ac2d-92b45ad67fd2","广东省","韶关市","乳源瑶族自治县","乳源县乳城镇环城东路",24.783039,113.288119,25.127782,114.315864,1
